customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,lifespan,avg_order_value,avg_monthly_spend
9705,AW00020704,Shane Rodriguez,57,50 and above,New,2013-10-01,141,1,78,4,4,78.0,78.0
6646,AW00017645,Albert Alonso,49,40-49,New,2013-11-12,140,2,132,4,4,66.0,132.0
18371,AW00029370,Mason Kelly,92,50 and above,New,2013-10-01,141,1,98,4,4,98.0,98.0
5113,AW00016112,Frank Munoz,57,50 and above,New,2013-10-01,141,1,2374,4,4,2374.0,2374.0
13183,AW00024182,Nancy Lopez,77,50 and above,New,2013-10-01,141,1,563,4,4,563.0,563.0
14154,AW00025153,Ryan Coleman,55,50 and above,New,2013-10-02,141,1,96,4,4,96.0,96.0
13701,AW00024700,Gary Alvarez,47,40-49,New,2013-10-02,141,1,2452,4,4,2452.0,2452.0
16893,AW00027892,Isabella Foster,59,50 and above,New,2013-10-02,141,1,649,4,4,649.0,649.0
6107,AW00017106,Gina Jim├®nez,49,40-49,New,2013-10-03,141,1,73,4,4,73.0,73.0
13846,AW00024845,Tyrone Jimenez,70,50 and above,New,2013-10-03,141,1,69,4,4,69.0,69.0
7731,AW00018730,Johnathan Arthur,61,50 and above,New,2014-01-04,138,2,39,4,4,19.5,13.0
12328,AW00023327,Madison Moore,40,40-49,New,2013-10-03,141,1,74,4,4,74.0,74.0
9225,AW00020224,Lawrence Gill,53,50 and above,New,2013-10-05,141,2,44,4,4,22.0,44.0
12455,AW00023454,Ryan Wang,62,50 and above,New,2013-10-04,141,1,567,4,4,567.0,567.0
12816,AW00023815,Julia Ward,60,50 and above,New,2013-10-04,141,1,724,4,4,724.0,724.0
4264,AW00015263,Paige Coleman,79,50 and above,New,2014-01-26,138,2,79,4,4,39.5,26.33
4293,AW00015292,Megan Bailey,49,40-49,New,2013-10-04,141,1,55,4,4,55.0,55.0
9882,AW00020881,Wendy Navarro,47,40-49,New,2013-10-04,141,1,79,4,4,79.0,79.0
6637,AW00017636,Ross Srini,48,40-49,New,2013-10-04,141,1,74,4,4,74.0,74.0
5855,AW00016854,Seth Adams,45,40-49,New,2013-10-04,141,1,2343,4,4,2343.0,2343.0
15502,AW00026501,Allison Parker,72,50 and above,New,2013-10-04,141,1,99,4,2,99.0,99.0
1566,AW00012565,Kendra Gutierrez,78,50 and above,New,2013-10-05,141,1,93,4,4,93.0,93.0
16764,AW00027763,Stephanie Wright,41,40-49,New,2013-10-05,141,1,785,4,4,785.0,785.0
3019,AW00014018,Nina Rai,68,50 and above,New,2013-10-25,141,2,64,4,4,32.0,64.0
845,AW00011844,Michele Alvarez,56,50 and above,New,2014-01-11,138,2,125,4,4,62.5,41.67
13766,AW00024765,Morgan Alexander,47,40-49,New,2013-10-06,141,1,100,4,4,100.0,100.0
12475,AW00023474,Julia Williams,63,50 and above,New,2013-10-06,141,1,600,4,4,600.0,600.0
2295,AW00013294,Cassidy Hughes,59,50 and above,New,2013-10-06,141,1,87,4,4,87.0,87.0
7378,AW00018377,Madison Robinson,58,50 and above,New,2013-10-06,141,1,2395,4,4,2395.0,2395.0
5101,AW00016100,Jose Johnson,45,40-49,New,2013-10-06,141,1,2370,4,4,2370.0,2370.0
17699,AW00028698,Kristina Madan,51,50 and above,New,2013-10-06,141,1,765,4,4,765.0,765.0
858,AW00011857,Isabella Young,51,50 and above,New,2013-12-05,139,2,125,4,4,62.5,62.5
12479,AW00023478,Hailey Cooper,57,50 and above,New,2013-10-07,141,1,589,4,4,589.0,589.0
15819,AW00026818,Eduardo Coleman,47,40-49,New,2013-10-07,141,1,2407,4,4,2407.0,2407.0
5783,AW00016782,Lucas Clark,74,50 and above,New,2013-10-08,141,1,2482,4,4,2482.0,2482.0
12734,AW00023733,Natasha Gomez,57,50 and above,New,2013-10-08,141,1,567,4,4,567.0,567.0
12343,AW00023342,Cristina She,47,40-49,New,2013-10-08,141,1,556,4,4,556.0,556.0
13067,AW00024066,Brittney West,47,40-49,New,2013-10-08,141,1,2515,4,4,2515.0,2515.0
11665,AW00022664,Dawn Yang,54,50 and above,New,2013-10-08,141,1,2511,4,4,2511.0,2511.0
13077,AW00024076,Casey Hernandez,49,40-49,New,2013-10-08,141,1,78,4,4,78.0,78.0
17564,AW00028563,Dennis Cai,42,40-49,New,2013-10-08,141,1,1198,4,4,1198.0,1198.0
15257,AW00026256,Ronald Rana,64,50 and above,New,2013-10-09,141,1,93,4,4,93.0,93.0
4715,AW00015714,Bethany Pal,72,50 and above,New,2013-10-09,141,1,84,4,4,84.0,84.0
7563,AW00018562,Mary Wright,51,50 and above,New,2013-10-10,141,1,1732,4,4,1732.0,1732.0
17368,AW00028367,Jerome Johnsen,53,50 and above,New,2013-10-10,141,1,600,4,4,600.0,600.0
5326,AW00016325,Emma Williams,106,50 and above,New,2013-11-22,140,2,171,4,4,85.5,171.0
13799,AW00024798,Lawrence Moreno,51,50 and above,New,2013-10-10,141,1,2407,4,4,2407.0,2407.0
7390,AW00018389,Marcus Gray,58,50 and above,New,2013-10-10,141,1,2401,4,4,2401.0,2401.0
4284,AW00015283,Eugene Li,47,40-49,New,2013-10-10,141,1,865,4,4,865.0,865.0
1088,AW00012087,Sean Cook,67,50 and above,New,2014-01-15,138,2,92,4,4,46.0,30.67
18213,AW00029212,Jocelyn Gonzales,54,50 and above,New,2013-10-11,141,1,190,4,4,190.0,190.0
15179,AW00026178,Paige Price,40,40-49,New,2013-10-12,141,1,102,4,4,102.0,102.0
1311,AW00012310,Stacy Munoz,65,50 and above,New,2013-10-22,141,2,104,4,4,52.0,104.0
8870,AW00019869,Carol Brooks,72,50 and above,New,2013-10-12,141,1,609,4,4,609.0,609.0
12375,AW00023374,Emma Gray,57,50 and above,New,2013-10-12,141,1,589,4,4,589.0,589.0
17367,AW00028366,Dalton Rivera,53,50 and above,New,2013-10-12,141,1,578,4,4,578.0,578.0
6504,AW00017503,Molly Suri,65,50 and above,New,2013-12-26,139,2,99,4,4,49.5,49.5
12063,AW00023062,Natalie Reed,82,50 and above,New,2013-10-13,141,1,120,4,4,120.0,120.0
1591,AW00012590,Mario Chander,77,50 and above,New,2013-10-28,141,2,67,4,4,33.5,67.0
680,AW00011679,Dalton Richardson,51,50 and above,New,2013-11-29,140,2,146,4,4,73.0,146.0
788,AW00011787,Jerry Nath,47,40-49,New,2013-11-05,140,2,110,4,3,55.0,110.0
17250,AW00028249,Julia Carter,57,50 and above,New,2013-10-14,141,1,28,4,4,28.0,28.0
10733,AW00021732,Ian Johnson,47,40-49,New,2013-10-14,141,1,84,4,4,84.0,84.0
5128,AW00016127,Amanda Edwards,42,40-49,New,2013-10-14,141,1,619,4,4,619.0,619.0
5245,AW00016244,Gregory Kumar,56,50 and above,New,2013-10-14,141,1,2370,4,4,2370.0,2370.0
5088,AW00016087,Micah Chen,50,50 and above,New,2013-10-14,141,1,2370,4,4,2370.0,2370.0
12480,AW00023479,Fernando Robinson,51,50 and above,New,2013-10-14,141,1,589,4,4,589.0,589.0
12782,AW00023781,Jordyn Ross,45,40-49,New,2013-10-15,141,1,567,4,4,567.0,567.0
14278,AW00025277,Jermaine Fernandez,44,40-49,New,2013-10-15,141,1,96,4,4,96.0,96.0
5091,AW00016090,Emma White,53,50 and above,New,2013-10-15,141,1,605,4,4,605.0,605.0
13022,AW00024021,Clinton Munoz,56,50 and above,New,2013-10-16,141,1,156,4,4,156.0,156.0
10276,AW00021275,Abigail Cox,40,40-49,New,2013-10-16,141,1,1151,4,4,1151.0,1151.0
15363,AW00026362,Joy Torres,54,50 and above,New,2013-10-16,141,1,2420,4,4,2420.0,2420.0
11468,AW00022467,Neil Alvarez,53,50 and above,New,2013-10-16,141,1,1732,4,4,1732.0,1732.0
14439,AW00025438,Lauren Murphy,43,40-49,New,2013-10-16,141,1,96,4,4,96.0,96.0
13509,AW00024508,Alex Phillips,43,40-49,New,2013-10-16,141,1,122,4,4,122.0,122.0
11739,AW00022738,Haley Diaz,70,50 and above,New,2013-10-16,141,1,120,4,4,120.0,120.0
9075,AW00020074,Preston Madan,66,50 and above,New,2013-10-16,141,1,589,4,4,589.0,589.0
10584,AW00021583,Jaclyn Lal,48,40-49,New,2013-10-16,141,1,1214,4,4,1214.0,1214.0
5856,AW00016855,Evelyn Srini,57,50 and above,New,2013-12-17,139,2,151,4,4,75.5,75.5
319,AW00011318,Jessica Wilson,67,50 and above,New,2013-11-08,140,2,44,4,3,22.0,44.0
8380,AW00019379,Crystal Guo,45,40-49,New,2013-10-17,141,1,103,4,4,103.0,103.0
12626,AW00023625,Micheal Navarro,68,50 and above,New,2013-10-17,141,1,79,4,4,79.0,79.0
13795,AW00024794,Cody Sanchez,50,50 and above,New,2013-10-17,141,1,2448,4,4,2448.0,2448.0
12722,AW00023721,John Clark,70,50 and above,New,2013-10-17,141,1,589,4,4,589.0,589.0
12463,AW00023462,Seth Jones,49,40-49,New,2013-10-18,141,1,567,4,4,567.0,567.0
12719,AW00023718,Nelson Blanco,66,50 and above,New,2013-10-18,141,1,567,4,4,567.0,567.0
12444,AW00023443,Elijah Jai,47,40-49,New,2013-10-18,141,1,722,4,4,722.0,722.0
12472,AW00023471,Jeremy Baker,58,50 and above,New,2013-10-18,141,1,600,4,4,600.0,600.0
252,AW00011251,Xavier Long,87,50 and above,New,2013-10-18,141,1,2319,4,4,2319.0,2319.0
639,AW00011638,Antonio Powell,48,40-49,New,2013-10-19,141,2,77,4,4,38.5,77.0
5109,AW00016108,Bryce Howard,50,50 and above,New,2013-10-19,141,1,634,4,4,634.0,634.0
7393,AW00018392,Jasmine Gonzales,52,50 and above,New,2013-10-19,141,1,2343,4,4,2343.0,2343.0
3912,AW00014911,Shelby Watson,57,50 and above,New,2013-10-19,141,1,868,4,4,868.0,868.0
12518,AW00023517,Ronald Martinez,70,50 and above,New,2013-10-20,141,1,79,4,4,79.0,79.0
7173,AW00018172,Willie Black,69,50 and above,New,2014-01-25,138,2,77,4,4,38.5,25.67
18466,AW00029465,Roy Gill,43,40-49,New,2013-10-20,141,1,791,4,4,791.0,791.0
6501,AW00017500,Cesar Lopez,62,50 and above,New,2013-12-29,139,2,157,4,4,78.5,78.5
12745,AW00023744,Barry Prasad,40,40-49,New,2013-10-21,141,1,567,4,4,567.0,567.0
14202,AW00025201,Hunter Gonzalez,63,50 and above,New,2013-10-21,141,1,96,4,4,96.0,96.0
4691,AW00015690,Clifford Perez,74,50 and above,New,2014-01-12,138,2,77,4,4,38.5,25.67
6073,AW00017072,Kaitlin Kapoor,56,50 and above,New,2013-11-25,140,2,123,4,3,61.5,123.0
14265,AW00025264,Wyatt Bryant,43,40-49,New,2013-10-22,141,1,81,4,4,81.0,81.0
15734,AW00026733,Benjamin Smith,63,50 and above,New,2013-10-22,141,1,93,4,4,93.0,93.0
5845,AW00016844,Emma Robinson,50,50 and above,New,2013-10-22,141,1,2370,4,4,2370.0,2370.0
5866,AW00016865,Jordyn Diaz,53,50 and above,New,2013-10-22,141,1,2370,4,4,2370.0,2370.0
5833,AW00016832,Isaiah Parker,88,50 and above,New,2013-10-22,141,1,2370,4,4,2370.0,2370.0
12214,AW00023213,Noah Green,52,50 and above,New,2013-10-22,141,1,618,4,4,618.0,618.0
12261,AW00023260,Edwin Goel,65,50 and above,New,2013-10-23,141,1,93,4,4,93.0,93.0
5852,AW00016851,Kevin Hayes,57,50 and above,New,2013-10-23,141,1,2370,4,4,2370.0,2370.0
18188,AW00029187,Jerome Ramos,52,50 and above,New,2013-10-23,141,1,589,4,4,589.0,589.0
12779,AW00023778,Louis Huang,48,40-49,New,2013-10-23,141,1,589,4,4,589.0,589.0
12461,AW00023460,Javier Ramos,54,50 and above,New,2013-10-23,141,1,649,4,4,649.0,649.0
1974,AW00012973,Adrian Howard,47,40-49,New,2013-12-24,139,2,84,4,4,42.0,42.0
5881,AW00016880,Edgar Patel,72,50 and above,New,2013-10-24,141,1,2344,4,4,2344.0,2344.0
16908,AW00027907,Michael Taylor,44,40-49,New,2013-10-24,141,1,578,4,4,578.0,578.0
229,AW00011228,Ashley Jones,69,50 and above,New,2014-01-17,138,2,77,4,4,38.5,25.67
5582,AW00016581,Kenneth Becker,60,50 and above,New,2013-10-25,141,1,50,4,4,50.0,50.0
7380,AW00018379,Abigail Robinson,52,50 and above,New,2013-10-25,141,1,2362,4,4,2362.0,2362.0
12569,AW00023568,Paige Diaz,40,40-49,New,2013-10-25,141,1,567,4,4,567.0,567.0
13800,AW00024799,Byron Sanz,50,50 and above,New,2013-10-25,141,1,2452,4,4,2452.0,2452.0
12727,AW00023726,Darrell Xie,70,50 and above,New,2013-10-25,141,1,563,4,4,563.0,563.0
13707,AW00024706,Virginia Rana,48,40-49,New,2013-10-25,141,1,578,4,4,578.0,578.0
1963,AW00012962,Jennifer Edwards,52,50 and above,New,2013-11-14,140,2,84,4,4,42.0,84.0
10214,AW00021213,Peter Black,55,50 and above,New,2013-10-26,141,1,64,4,4,64.0,64.0
1206,AW00012205,Madison Long,81,50 and above,New,2013-12-30,139,2,51,4,4,25.5,25.5
4989,AW00015988,Edward Moore,66,50 and above,New,2013-10-26,141,1,90,4,4,90.0,90.0
16140,AW00027139,Jon Liu,41,40-49,New,2013-10-26,141,1,1283,4,4,1283.0,1283.0
12808,AW00023807,Carson Hughes,62,50 and above,New,2013-10-26,141,1,608,4,4,608.0,608.0
12900,AW00023899,Lindsey Nath,41,40-49,New,2013-10-27,141,1,574,4,4,574.0,574.0
11814,AW00022813,Jerry Deng,74,50 and above,New,2013-10-27,141,1,120,4,4,120.0,120.0
17373,AW00028372,Vincent Hu,47,40-49,New,2013-10-27,141,1,608,4,4,608.0,608.0
5779,AW00016778,Blake Hayes,75,50 and above,New,2013-10-27,141,1,2541,4,4,2541.0,2541.0
7714,AW00018713,Rosa Yang,53,50 and above,New,2013-12-23,139,2,237,4,4,118.5,118.5
9393,AW00020392,Destiny Ramirez,80,50 and above,New,2013-10-28,141,1,134,4,4,134.0,134.0
17262,AW00028261,Stephanie Griffin,58,50 and above,New,2013-10-28,141,1,28,4,4,28.0,28.0
10117,AW00021116,Carson Russell,43,40-49,New,2013-10-28,141,1,79,4,4,79.0,79.0
5834,AW00016833,Richard Cooper,87,50 and above,New,2013-10-28,141,1,2344,4,4,2344.0,2344.0
5105,AW00016104,Jordan Hernandez,54,50 and above,New,2013-10-28,141,1,2415,4,4,2415.0,2415.0
5087,AW00016086,Charles Watson,50,50 and above,New,2013-10-28,141,1,2407,4,4,2407.0,2407.0
15044,AW00026043,Jodi Becker,58,50 and above,New,2013-10-29,141,1,191,4,4,191.0,191.0
11774,AW00022773,Autumn Zhang,64,50 and above,New,2013-10-29,141,1,216,4,4,216.0,216.0
6556,AW00017555,William Smith,77,50 and above,New,2013-10-29,141,1,2424,4,4,2424.0,2424.0
13024,AW00024023,Bonnie Nara,62,50 and above,New,2013-10-29,141,1,589,4,4,589.0,589.0
14450,AW00025449,Marvin Dominguez,47,40-49,New,2013-10-29,141,1,609,4,4,609.0,609.0
6004,AW00017003,Joanna Dominguez,56,50 and above,New,2013-10-29,141,1,2416,4,4,2416.0,2416.0
12740,AW00023739,Virginia Kapoor,67,50 and above,New,2013-10-30,141,1,573,4,4,573.0,573.0
12551,AW00023550,Jennifer Cook,44,40-49,New,2013-10-30,141,1,112,4,4,112.0,112.0
3616,AW00014615,Audrey Dominguez,40,40-49,New,2013-10-30,141,1,29,4,4,29.0,29.0
5142,AW00016141,Shelby Ramirez,59,50 and above,New,2013-10-30,141,1,590,4,4,590.0,590.0
6605,AW00017604,Noah Robinson,50,50 and above,New,2013-10-30,141,1,2370,4,4,2370.0,2370.0
5962,AW00016961,Faith Perry,43,40-49,New,2013-10-30,141,1,2319,4,4,2319.0,2319.0
10700,AW00021699,Logan Sharma,66,50 and above,New,2013-10-30,141,1,1158,4,4,1158.0,1158.0
2125,AW00013124,Marco Vance,56,50 and above,New,2014-01-02,138,3,92,4,4,30.666666666666668,30.67
11520,AW00022519,Logan Hughes,56,50 and above,New,2013-10-31,141,1,921,4,4,921.0,921.0
10020,AW00021019,Monica Prasad,60,50 and above,New,2013-10-31,141,1,630,4,4,630.0,630.0
10720,AW00021719,Morgan Torres,60,50 and above,New,2013-10-31,141,1,100,4,4,100.0,100.0
17437,AW00028436,Derrick Carlson,44,40-49,New,2013-10-31,141,1,618,4,4,618.0,618.0
1325,AW00012324,Dale Lal,69,50 and above,New,2013-11-14,140,2,66,4,4,33.0,66.0
18366,AW00029365,Cheryl Carlson,54,50 and above,New,2013-11-01,140,1,778,4,4,778.0,778.0
14523,AW00025522,Casey Anand,43,40-49,New,2013-11-01,140,1,629,4,4,629.0,629.0
13093,AW00024092,Jillian Gonzalez,53,50 and above,New,2013-11-01,140,1,2481,4,4,2481.0,2481.0
1925,AW00012924,Devon Chande,53,50 and above,New,2013-11-01,140,1,91,4,4,91.0,91.0
17426,AW00028425,Gilbert Nara,42,40-49,New,2013-11-01,140,1,589,4,4,589.0,589.0
967,AW00011966,Rafael Black,58,50 and above,New,2013-12-18,139,3,55,4,4,18.333333333333332,55.0
2388,AW00013387,Miranda Jenkins,70,50 and above,New,2013-11-02,140,1,2337,4,4,2337.0,2337.0
12848,AW00023847,Chad Sharma,51,50 and above,New,2013-11-02,140,1,722,4,4,722.0,722.0
10423,AW00021422,Karen Wood,63,50 and above,New,2013-11-02,140,1,1184,4,4,1184.0,1184.0
6547,AW00017546,Melanie James,52,50 and above,New,2013-11-02,140,1,2319,4,4,2319.0,2319.0
7973,AW00018972,Benjamin Butler,77,50 and above,New,2013-11-02,140,1,2370,4,4,2370.0,2370.0
17376,AW00028375,Kathleen Diaz,48,40-49,New,2013-11-03,140,1,567,4,4,567.0,567.0
17387,AW00028386,Sergio Subram,45,40-49,New,2013-11-03,140,1,600,4,4,600.0,600.0
1667,AW00012666,Jessie Zhu,44,40-49,New,2013-12-29,139,3,34,4,3,11.333333333333334,34.0
10500,AW00021499,Bailey Ramirez,68,50 and above,New,2013-11-03,140,1,100,4,4,100.0,100.0
14532,AW00025531,Ebony Patel,46,40-49,New,2013-11-03,140,1,1188,4,4,1188.0,1188.0
15829,AW00026828,Stephanie Rivera,41,40-49,New,2013-11-04,140,1,1732,4,4,1732.0,1732.0
2146,AW00013145,Gilbert Xu,44,40-49,New,2013-11-04,140,1,2337,4,4,2337.0,2337.0
10058,AW00021057,Elizabeth Butler,95,50 and above,New,2013-11-04,140,1,2395,4,4,2395.0,2395.0
6962,AW00017961,Meghan Blanco,50,50 and above,New,2013-11-04,140,1,74,4,4,74.0,74.0
1962,AW00012961,Kimberly Murphy,52,50 and above,New,2014-01-17,138,2,84,4,4,42.0,42.0
16463,AW00027462,Xavier Rodriguez,41,40-49,New,2013-11-05,140,1,35,4,4,35.0,35.0
14468,AW00025467,Troy Madan,49,40-49,New,2013-11-05,140,1,1151,4,4,1151.0,1151.0
1427,AW00012426,Cody Cox,65,50 and above,New,2013-11-05,140,1,99,4,4,99.0,99.0
7076,AW00018075,Courtney Adams,73,50 and above,New,2013-11-05,140,1,2395,4,4,2395.0,2395.0
6177,AW00017176,Isaac Ward,68,50 and above,New,2013-11-05,140,1,2370,4,4,2370.0,2370.0
11980,AW00022979,Theodore Hernandez,42,40-49,New,2013-11-06,140,1,79,4,4,79.0,79.0
5143,AW00016142,Sophia King,61,50 and above,New,2013-11-06,140,1,564,4,4,564.0,564.0
18369,AW00029368,Jermaine Kapoor,53,50 and above,New,2013-11-06,140,1,2422,4,4,2422.0,2422.0
12836,AW00023835,Marcus Jackson,42,40-49,New,2013-11-06,140,1,604,4,4,604.0,604.0
1627,AW00012626,Cassie Lal,69,50 and above,New,2013-11-17,140,2,78,4,4,39.0,78.0
7233,AW00018232,Sophia Edwards,50,50 and above,New,2013-11-08,140,1,2370,4,4,2370.0,2370.0
16186,AW00027185,Haley Nelson,48,40-49,New,2013-11-08,140,1,589,4,4,589.0,589.0
9885,AW00020884,Darren Schmidt,53,50 and above,New,2013-11-08,140,1,1229,4,4,1229.0,1229.0
12850,AW00023849,Alexis Simmons,49,40-49,New,2013-11-09,140,1,600,4,4,600.0,600.0
16187,AW00027186,Lindsay Shan,49,40-49,New,2013-11-09,140,1,600,4,4,600.0,600.0
1872,AW00012871,Leah Li,43,40-49,New,2014-01-21,138,2,49,4,4,24.5,24.5
6459,AW00017458,Jason Collins,60,50 and above,New,2013-11-09,140,1,2370,4,4,2370.0,2370.0
12835,AW00023834,Ethan Long,48,40-49,New,2013-11-09,140,1,562,4,4,562.0,562.0
12587,AW00023586,Madison Coleman,48,40-49,New,2013-11-09,140,1,563,4,4,563.0,563.0
6462,AW00017461,Sara Allen,65,50 and above,New,2013-11-09,140,1,2407,4,4,2407.0,2407.0
9590,AW00020589,Mackenzie Rogers,70,50 and above,New,2013-11-10,140,1,2345,4,4,2345.0,2345.0
17000,AW00027999,Nathan Shan,76,50 and above,New,2013-11-10,140,1,103,4,4,103.0,103.0
10591,AW00021590,Taylor Gonzales,49,40-49,New,2013-11-10,140,1,1169,4,4,1169.0,1169.0
7671,AW00018670,Melanie Bryant,56,50 and above,New,2013-11-10,140,1,1724,4,4,1724.0,1724.0
14505,AW00025504,Calvin Sutton,41,40-49,New,2013-11-10,140,1,578,4,4,578.0,578.0
3693,AW00014692,Nichole Sharma,42,40-49,New,2014-01-11,138,2,106,4,4,53.0,53.0
12248,AW00023247,Alexander Garcia,54,50 and above,New,2013-11-11,140,1,111,4,4,111.0,111.0
8983,AW00019982,Charles Cox,48,40-49,New,2013-11-11,140,1,590,4,4,590.0,590.0
2852,AW00013851,Seth Moore,47,40-49,New,2013-11-11,140,1,2332,4,4,2332.0,2332.0
7467,AW00018466,Joy Gutierrez,61,50 and above,New,2014-01-09,138,2,98,4,4,49.0,49.0
10705,AW00021704,Charles Martinez,65,50 and above,New,2013-11-12,140,1,1151,4,4,1151.0,1151.0
17273,AW00028272,Hunter Jai,64,50 and above,New,2013-11-12,140,1,112,4,4,112.0,112.0
1719,AW00012718,Tammy Sai,45,40-49,New,2013-11-12,140,1,104,4,4,104.0,104.0
7067,AW00018066,Steve He,74,50 and above,New,2013-11-12,140,1,2345,4,4,2345.0,2345.0
6366,AW00017365,Thomas Patterson,52,50 and above,New,2013-11-12,140,1,2370,4,4,2370.0,2370.0
634,AW00011633,Thomas Anderson,48,40-49,New,2014-01-14,138,2,77,4,4,38.5,38.5
6315,AW00017314,Lisa Guo,54,50 and above,New,2013-12-13,139,2,79,4,4,39.5,79.0
18360,AW00029359,Harold Fernandez,51,50 and above,New,2013-11-13,140,1,2453,4,4,2453.0,2453.0
12853,AW00023852,Desiree Torres,49,40-49,New,2013-11-13,140,1,589,4,4,589.0,589.0
12148,AW00023147,Wyatt Smith,44,40-49,New,2013-11-14,140,1,157,4,4,157.0,157.0
10871,AW00021870,Jenny Raji,72,50 and above,New,2013-11-14,140,1,73,4,4,73.0,73.0
12858,AW00023857,Alexandra Anderson,50,50 and above,New,2013-11-14,140,1,600,4,4,600.0,600.0
12493,AW00023492,Jamie Blanco,58,50 and above,New,2013-11-14,140,1,589,4,4,589.0,589.0
7357,AW00018356,Alexander Lee,51,50 and above,New,2013-12-29,139,2,150,4,4,75.0,150.0
14684,AW00025683,Ebony Ruiz,49,40-49,New,2013-11-15,140,1,1251,4,4,1251.0,1251.0
16635,AW00027634,Jacqueline Cooper,57,50 and above,New,2013-11-15,140,1,567,4,4,567.0,567.0
14451,AW00025450,Darrell Deng,52,50 and above,New,2013-11-15,140,1,567,4,4,567.0,567.0
15232,AW00026231,Maurice Nara,43,40-49,New,2013-11-15,140,1,1765,4,4,1765.0,1765.0
11693,AW00022692,Paula Alonso,57,50 and above,New,2013-11-15,140,1,2481,4,4,2481.0,2481.0
6011,AW00017010,Brianna James,52,50 and above,New,2013-11-15,140,1,2385,4,4,2385.0,2385.0
7590,AW00018589,Anna Stewart,49,40-49,New,2013-11-15,140,1,1769,4,4,1769.0,1769.0
6394,AW00017393,Jordan Sharma,55,50 and above,New,2013-11-15,140,1,2405,4,4,2405.0,2405.0
7569,AW00018568,Mya Bennett,53,50 and above,New,2013-11-16,140,1,1732,4,4,1732.0,1732.0
4608,AW00015607,Ricky Gill,50,50 and above,New,2014-01-08,138,2,88,4,4,44.0,44.0
12706,AW00023705,Jeremy Bryant,74,50 and above,New,2013-11-16,140,1,94,4,4,94.0,94.0
7962,AW00018961,Jeremiah Henderson,57,50 and above,New,2013-11-16,140,1,2370,4,4,2370.0,2370.0
12846,AW00023845,Madeline Turner,50,50 and above,New,2013-11-16,140,1,608,4,4,608.0,608.0
6442,AW00017441,Natalie Turner,65,50 and above,New,2013-11-16,140,1,2405,4,4,2405.0,2405.0
7763,AW00018762,Arthur Wilson,42,40-49,New,2013-11-17,140,1,1765,4,4,1765.0,1765.0
10966,AW00021965,Bethany Raheem,53,50 and above,New,2013-11-17,140,1,99,4,4,99.0,99.0
5826,AW00016825,Susan Zeng,62,50 and above,New,2013-11-17,140,1,61,4,4,61.0,61.0
6583,AW00017582,Katherine Wilson,51,50 and above,New,2013-11-17,140,1,2399,4,4,2399.0,2399.0
6425,AW00017424,Spencer Long,52,50 and above,New,2013-11-17,140,1,2424,4,4,2424.0,2424.0
5982,AW00016981,Hunter Simmons,50,50 and above,New,2013-11-17,140,1,2318,4,4,2318.0,2318.0
12725,AW00023724,Gabrielle Hughes,71,50 and above,New,2013-11-17,140,1,589,4,4,589.0,589.0
12854,AW00023853,Isaac Perez,50,50 and above,New,2013-11-17,140,1,589,4,4,589.0,589.0
3838,AW00014837,Dennis Li,42,40-49,New,2013-11-17,140,1,117,4,4,117.0,117.0
1956,AW00012955,Theresa Hernandez,57,50 and above,New,2014-01-13,138,2,84,4,4,42.0,42.0
6003,AW00017002,Dylan Martin,51,50 and above,New,2013-11-18,140,1,2332,4,4,2332.0,2332.0
12590,AW00023589,Amanda Baker,47,40-49,New,2013-11-18,140,1,589,4,4,589.0,589.0
11681,AW00022680,Lee Suarez,56,50 and above,New,2013-11-18,140,1,621,4,4,621.0,621.0
6014,AW00017013,Gabriella Mitchell,58,50 and above,New,2013-11-18,140,1,2401,4,4,2401.0,2401.0
11527,AW00022526,Jamie Moreno,41,40-49,New,2013-11-19,140,1,1732,4,4,1732.0,1732.0
16947,AW00027946,Katie Holt,66,50 and above,New,2013-11-19,140,1,1143,4,4,1143.0,1143.0
4480,AW00015479,Andrea Wright,48,40-49,New,2013-11-20,140,1,86,4,4,86.0,86.0
6657,AW00017656,Carol Martinez,46,40-49,New,2013-11-20,140,1,578,4,4,578.0,578.0
12856,AW00023855,Carlos Watson,51,50 and above,New,2013-11-20,140,1,624,4,4,624.0,624.0
14320,AW00025319,Ruben Chandra,49,40-49,New,2013-11-21,140,1,2420,4,4,2420.0,2420.0
5118,AW00016117,Brad Lal,57,50 and above,New,2013-11-21,140,1,86,4,4,86.0,86.0
9092,AW00020091,Andrea Parker,49,40-49,New,2013-11-21,140,1,563,4,4,563.0,563.0
6006,AW00017005,Priscilla Anand,57,50 and above,New,2013-11-21,140,1,2376,4,4,2376.0,2376.0
6554,AW00017553,Summer Sanchez,72,50 and above,New,2013-11-22,140,1,2343,4,4,2343.0,2343.0
6007,AW00017006,Hunter Williams,57,50 and above,New,2013-11-22,140,1,2404,4,4,2404.0,2404.0
